Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Pack_Price,Unit_Price,Weight_Kilograms_Clean,shipment_mode_encoded,manufacturing_site_encoded,country_encoded,Dosage_Form_encoded,First_Line_Designation_encoded,fulfill_via_encoded,Sub_Classification_encoded,brand_encoded,Freight_Cost_USD_Clean
-0.5427560322939756,-0.22499527973188022,-0.5835278500925656,-0.41453550371227316,-0.2686103879320466,1,1,4,1,0,0,1,2,1567.51
-0.4016508388917778,-0.22499527973188022,-0.5880945204210307,-0.6976295077884416,-0.37351118818982204,1,1,10,3,0,0,1,2,11490.2
-0.5419260017445509,-0.699397514601189,-0.5809359561223556,-0.6884974431408233,-0.3493033112072585,1,1,10,3,1,1,2,2,1317.01
-0.32736310471826774,2.6214181294839727,-0.4563090543880925,-0.1333440131043587,-0.33316472655221613,2,1,5,2,1,0,2,2,6708.25
-0.34645380735503567,0.4075410334271982,-0.33279296435534794,2.2961656858557693,0.2558936133568305,1,9,16,4,1,1,3,3,13343.23
-0.512044901965262,1.672613659745355,-0.5619595895547468,1.1546576049034774,-0.16370958767427118,1,16,1,3,1,1,1,1,1167.97
0.5283983917385909,-0.699397514601189,2.2608906469292984,-0.5686390946408325,-0.26054109560452543,4,3,8,1,1,1,1,2,20684.73
-0.4565711935787116,-0.22499527973188022,-0.4613694188061215,-0.6550132060995559,-0.3573726035347797,1,1,15,1,0,0,1,2,4311.22
-0.36941798588911884,0.4075410334271982,-0.49528003158303535,2.6386181101414565,0.3285172443045211,1,6,4,4,1,1,3,3,16002.97
-0.18681126501568637,-0.22499527973188022,0.32113571315250994,-0.49634358284718744,-0.3008875572421314,1,3,10,1,1,1,1,2,21886.49
4.701515317396139,-0.22499527973188022,3.9050210921069075,-0.37458272087894295,-0.26054109560452543,3,1,4,1,1,0,1,2,16532.5
-0.37481318446037937,0.4075410334271982,-0.5044133722399657,2.6386181101414565,0.3285172443045211,1,6,4,4,1,1,3,3,26380.35
-0.3593192808711184,-1.1579863416415208,-0.5190082037626957,-0.5576045165249605,3.6449963909157286,1,6,13,4,0,1,4,3,24410.67
-0.5440010781181126,-0.699397514601189,-0.5847620853164751,-0.42214555758528843,-0.15564029534675006,1,1,9,1,1,1,1,2,2187.01
-0.06631849692420175,-0.22499527973188022,0.5056847350075799,-0.49101654513607673,-0.3008875572421314,1,4,11,1,1,1,1,2,10048.1
1.9707148097888993,-0.22499527973188022,1.7216532776032323,-0.37458272087894295,-0.26054109560452543,2,3,1,1,0,0,1,2,36194.84
0.28284768753378586,-0.22499527973188022,1.2825740966974228,-0.6557742114868576,-0.3573726035347797,2,2,7,1,1,0,1,2,7423.38
-0.4616897153001639,-0.22499527973188022,-0.45442684567163044,-0.44345370842973125,-0.284748972587089,1,1,4,1,0,0,1,2,4099.51
0.9894803619440079,-0.22499527973188022,0.7275076606247172,-0.47123040506623703,-0.2928182649146102,3,4,4,1,0,0,1,2,37242.5
-0.15582345783716448,-0.22499527973188022,-0.5489692638230992,-0.31218027912021773,-0.23633321862196188,1,3,11,1,1,1,1,2,7474.2
-0.5325189888510711,0.4075410334271982,-0.592414343704714,4.182832151893715,2.4346025417875508,1,27,10,4,1,1,3,1,782.13
0.856675474036057,-0.699397514601189,3.9050210921069075,-0.48683101550591834,-0.20405604931187715,4,4,8,1,1,1,1,2,19569.93
-0.2947152364408965,-0.22499527973188022,0.457888975961684,-0.651588681856699,-0.3573726035347797,1,1,8,1,1,1,1,2,1791.42
-0.5226969606828789,2.6214181294839727,-0.5793931620924687,-0.4879725235868706,-0.36544189586230086,1,1,10,2,1,1,2,2,1773.7
-0.44370572006262887,0.4075410334271982,-0.5858728970179936,-0.5576045165249605,-0.3493033112072585,2,9,16,4,1,0,4,2,190.06
-0.5002861358484121,1.9888818163248942,-0.5007106665682373,-0.6945854862392354,-0.3815804805173432,1,1,15,2,1,0,2,2,1850.7
0.2057931848621935,-0.699397514601189,0.9495157215254408,-0.29543816059958405,-0.06687807974401697,2,4,5,1,1,0,1,2,27804.65
-0.10463824062264174,-0.22499527973188022,-0.38981463169996744,-0.6591987357297143,-0.3573726035347797,1,5,1,1,0,0,1,2,12648.38
-0.47192675874306844,0.7238091900067374,-0.5914269555255864,0.8160102075542974,-0.11529383370914409,1,8,12,1,1,0,1,6,2437.63
-0.30204717296081457,-0.699397514601189,0.10134927565482336,-0.5005291124773458,-0.21212534163939836,1,2,11,1,1,1,1,2,5761.87
-0.5191001616353719,1.672613659745355,-0.5704449567191247,1.1287834217352253,-0.1717788800017924,1,10,1,3,1,0,1,1,1583.0
-0.4774602957392331,-0.22499527973188022,-0.46942280364213107,-0.4872115181995691,-0.3008875572421314,1,8,1,1,1,1,1,9,4520.66
-0.5430327091437839,0.7238091900067374,-0.5898841614956996,0.6280418768908198,-0.14757100301922885,1,8,12,1,1,1,1,6,995.22
-0.21849076431872883,-0.8575315928909586,-0.37728714417728587,0.4697527563321022,0.9014369995585254,1,7,2,4,1,1,3,4,21686.21
-0.1807243743199053,-0.22499527973188022,-0.5871071322419031,-0.6591987357297143,-0.3573726035347797,1,10,17,1,0,0,1,2,22788.95
-0.5457994776418661,-0.8575315928909586,-0.592074929018139,0.4697527563321022,0.9014369995585254,1,7,18,4,1,1,3,4,581.73
-0.4460574732859989,-0.699397514601189,-0.38722273772975746,-0.5766296512074987,-0.2686103879320466,1,3,3,1,1,1,1,2,3710.65
-0.1356260478011636,0.4075410334271982,-0.13044009939538323,-0.6983905131757431,-0.3815804805173432,2,1,12,2,1,0,2,2,5458.46
-0.41410129713314814,0.4075410334271982,-0.5213841065687216,-0.7478558633503424,-0.3896497728448644,1,6,5,4,1,1,3,3,16382.89
-0.5242186833568241,0.7238091900067374,-0.5673285127787532,1.7862920763637453,0.054161305168800834,1,15,12,1,1,1,1,1,359.53
-0.5256020676058653,-0.22499527973188022,-0.5593368397039391,-0.3140827925884715,-0.23633321862196188,1,1,11,1,1,1,1,2,2568.6
-0.23329297578346916,3.5702225992225904,-0.5233588829269767,0.4248534384813121,-0.3089568495696526,1,11,2,2,1,1,2,8,13949.95
-0.24643512614936014,-0.699397514601189,0.1782112742237883,-0.1105138514853128,0.06223059749632203,1,1,6,1,1,0,1,2,2912.01
0.11628822394923075,-0.22499527973188022,0.9470472510776219,-0.5313498306630576,-0.31702614189717376,1,4,11,1,1,1,1,2,10959.54
-0.41410129713314814,0.4075410334271982,-0.4636836098509518,1.991383028241507,0.19133927473666093,1,9,6,4,1,1,3,3,7781.88
-0.5182701310859471,2.6214181294839727,-0.5755053211371537,-0.27222749628688747,-0.3493033112072585,1,1,1,2,1,0,2,2,1771.26
2.1588550676584966,-0.22499527973188022,3.9050210921069075,-0.6553937087932068,-0.3573726035347797,4,5,8,1,1,1,1,2,33865.26
-0.40593933006380534,1.672613659745355,-0.592661190749496,1.1546576049034774,-0.16370958767427118,1,16,4,3,1,0,1,1,5226.6
-0.4464724885607112,-0.699397514601189,-0.5679764862713057,-0.2474948211995878,-0.03460091043393224,1,2,13,1,0,0,1,2,9041.74
-0.4535277482308211,-0.22499527973188022,-0.48991110835902896,-0.41453550371227316,-0.2686103879320466,1,2,12,1,0,0,1,2,3335.33
-0.3219679061470072,2.6214181294839727,-0.45337774573130735,-0.42442857374719306,-0.3573726035347797,1,4,9,2,1,1,2,2,13116.57
1.0320885968144755,-0.22499527973188022,3.109427363367089,-0.6618622545852697,-0.3573726035347797,2,1,2,1,1,0,1,2,11941.65
-0.20133679963061848,-0.22499527973188022,0.7777101783572367,-0.6184849475090827,-0.3412340188797373,2,3,2,1,1,0,1,2,3629.37
0.45784579503749195,-0.22499527973188022,-0.5902235761822746,-0.6230509798328918,-0.3493033112072585,1,4,7,1,0,0,1,2,13243.91
-0.5188234847855636,0.7238091900067374,-0.5685936038832604,2.3798762784589376,0.15906210542657626,1,8,11,1,1,1,1,6,3449.4
-0.3714930622626806,2.6214181294839727,-0.48858430549332627,-0.6679502976836819,-0.3815804805173432,2,4,1,2,1,0,2,2,4783.36
-0.4982110594748504,-0.22499527973188022,-0.4301432676412108,-0.6222899744455902,-0.3412340188797373,1,4,7,1,1,0,2,2,2001.46
0.7707673121706012,-0.699397514601189,0.07101794502724708,-0.5690195973344834,-0.26054109560452543,2,19,2,1,1,0,1,2,16468.54
-0.20133679963061848,-0.699397514601189,0.08555106478878159,-0.28706710133926727,-0.06687807974401697,2,2,6,1,1,0,1,2,4120.69
-0.37508986131018757,0.4075410334271982,-0.5041973810757816,2.6386181101414565,0.3285172443045211,1,6,4,4,1,1,3,3,26859.39
0.5252166079657963,-0.699397514601189,-0.5809359561223556,-0.30076519831069476,-0.07494737207153816,1,2,10,1,0,0,1,2,74839.9
1.719907245437738,-0.22499527973188022,3.9050210921069075,-0.6553937087932068,-0.3573726035347797,4,5,8,1,1,1,1,2,20258.29
-0.5298905587778928,-0.22499527973188022,-0.5230194682404017,-0.5998403155201952,-0.3412340188797373,1,2,12,1,1,0,2,2,1611.43
-0.3969473324450378,-0.22499527973188022,-0.5803805502715963,-0.5290668145011531,-0.3089568495696526,1,3,11,1,1,1,1,2,2006.63
-0.5467678466161949,-0.22499527973188022,-0.5900384408986882,-0.45448828654560336,-0.284748972587089,1,1,12,1,1,0,1,2,1053.86
-0.4907407845300282,2.6214181294839727,-0.5835278500925656,-0.674418843475745,-0.3815804805173432,1,1,19,2,0,0,2,2,3380.86
0.2203187194771256,-0.22499527973188022,1.203583042367214,-0.6622427572789205,-0.3573726035347797,1,1,9,1,1,1,1,2,49069.74
-0.5377758489974275,0.24940695513742858,-0.5840832559433248,-0.5796736727567047,-0.3493033112072585,1,18,11,3,0,1,2,2,990.04
-0.40829108328717534,-0.22499527973188022,-0.03231839909457692,-0.5412429006979775,-0.31702614189717376,1,1,20,1,1,1,1,2,11067.86
-0.5265704365801941,-0.22499527973188022,-0.5387868232258457,-0.6721358273138404,-0.36544189586230086,2,4,9,1,1,0,2,2,1330.99
-0.4748318656660549,-0.22499527973188022,-0.5161386068671061,-0.45410778385195266,-0.284748972587089,2,1,2,1,1,0,2,2,4964.27
0.12251345306991594,-0.22499527973188022,1.172511170605292,-0.6618622545852697,-0.3573726035347797,3,5,4,1,1,0,1,2,21591.1
-0.5200685306097007,-0.22499527973188022,-0.570876939047493,-0.48074297240750613,-0.2928182649146102,1,3,19,1,1,0,1,2,3127.35
-0.42212492577758687,-0.22499527973188022,-0.4896025495530516,-0.41453550371227316,-0.2686103879320466,1,1,12,1,0,0,1,2,9044.65
0.09816589028679161,-0.699397514601189,1.0847570461853258,-0.6184849475090827,-0.3008875572421314,1,1,12,1,1,1,1,2,20869.6
0.9055089380272098,-0.22499527973188022,2.9551479603783997,-0.6108748936360673,-0.3412340188797373,4,2,5,1,1,1,2,2,28270.78
-0.5322423120012628,-0.699397514601189,-0.5315665471659751,-0.48150397779480764,-0.20405604931187715,1,2,21,1,1,1,1,2,1254.61
0.033838522706377896,0.4075410334271982,-0.3261589500268343,2.6386181101414565,0.3285172443045211,1,6,16,4,1,1,3,3,44128.81
-0.47206509716797257,2.6214181294839727,-0.5778503680625818,-0.6679502976836819,-0.3815804805173432,1,1,11,2,0,1,2,2,1340.23
-0.5381908642721398,0.7238091900067374,-0.5813062266895285,1.7862920763637453,0.054161305168800834,1,15,12,1,1,1,1,1,1571.76
-0.37730327610865344,0.4075410334271982,-0.5134850011357006,2.6386181101414565,0.3285172443045211,1,9,4,4,1,1,3,3,28132.96
0.5466590638259341,-0.22499527973188022,3.2639844692811577,-0.47389392392179236,-0.2928182649146102,2,5,6,1,1,0,1,2,1012.43
-0.5114915482656455,3.5702225992225904,-0.585008932361257,0.4248534384813121,-0.3089568495696526,1,11,5,2,1,1,2,8,2569.33
-0.5225586222579748,-0.22499527973188022,-0.4896951171948448,-0.6591987357297143,-0.3573726035347797,2,3,6,1,1,0,1,2,315.51
-0.2646957982367034,-0.699397514601189,-0.5060487339116458,-0.6211484663646379,-0.3008875572421314,1,5,13,1,0,0,1,2,16083.32
0.08668380101975003,-0.22499527973188022,0.9495157215254408,-0.3882808178503705,-0.26054109560452543,2,1,2,1,1,0,1,2,2938.92
-0.37744161453355757,-0.699397514601189,0.3359156799588264,-0.22694767574244656,-0.018462325778889857,2,2,2,1,1,0,1,2,6923.53
0.9620893538129931,2.6214181294839727,0.3170935927942063,-0.6736578380884435,-0.3815804805173432,2,1,5,2,1,0,2,2,3853.89
-0.36844961691479006,3.688850213395905,-0.5923526319435186,0.7836674785939824,-0.33316472655221613,1,10,4,1,1,1,6,1,8423.76
-0.3976390245695584,-0.22499527973188022,0.07561547123631002,-0.6591987357297143,-0.3573726035347797,2,1,2,1,1,0,1,2,4471.07
-0.19898504640724854,-0.22499527973188022,0.2225820305233353,-0.6622427572789205,-0.3573726035347797,1,1,9,1,1,1,1,2,25593.87
-0.5415109864698385,-0.22499527973188022,-0.5662485569578324,-0.6656672815217773,-0.3573726035347797,2,3,2,1,1,0,1,2,3951.02
2.2563836572158977,-0.22499527973188022,-0.45754328961200197,-0.4225260602789392,-0.2766796802595678,1,2,12,1,0,0,1,2,132890.27
-0.5358391110487698,-0.22499527973188022,-0.5577323339128567,-0.5994598128265445,-0.3412340188797373,1,2,4,1,1,0,1,2,1266.05
-0.4471641806852318,-0.699397514601189,-0.25559155109980786,-0.5872837266297201,-0.2766796802595678,3,5,4,1,1,0,1,2,15322.73
0.6974479469714201,-0.699397514601189,2.4923097514123325,0.2509637074829129,0.32044795197699993,2,15,2,1,1,0,1,11,14036.31
0.15197953757449256,-1.1579863416415208,-0.3772254324160904,0.12730033204641467,9.101444738346109,1,17,15,4,1,1,3,10,44347.71
3.3412335853139714,-0.22499527973188022,0.6431168271899043,-0.43926817879957286,-0.2766796802595678,2,2,6,1,1,0,1,2,18448.52
-0.22153420966661935,2.6214181294839727,-0.3976828812523906,-0.6736578380884435,-0.3815804805173432,1,1,13,2,1,0,2,2,24505.0
-0.5023612122219738,-0.22499527973188022,-0.5238525770165405,-0.6375100821916209,-0.3493033112072585,1,1,12,1,0,0,1,2,2737.97
-0.5373608337227151,0.7238091900067374,-0.5865825822717416,0.6219538337924078,-0.14757100301922885,1,10,12,1,1,1,1,1,294.86
-0.5435860628434003,-0.8575315928909586,-0.591241820242,0.4697527563321022,0.9014369995585254,1,7,3,4,1,1,3,4,732.72
3.1543383732685113,-0.22499527973188022,3.9050210921069075,-0.3209318410741852,-0.23633321862196188,2,1,6,1,1,0,1,2,12405.54
0.10618951893123031,-0.22499527973188022,-0.512744460001355,-0.2726079989805382,-0.22019463396691955,4,2,10,1,0,1,1,2,7208.11
0.5437539569029477,-0.699397514601189,-0.5167557244790609,-0.47008889698528467,-0.19598675698435597,2,2,1,1,0,0,1,2,6406.53
0.7493248563104634,-0.699397514601189,2.8098476186436523,-0.5762491485138479,-0.2686103879320466,4,1,8,1,1,1,1,2,9951.38
-0.5379141874223315,-0.699397514601189,-0.5846386617940841,-0.36735316969957843,-0.12336312603666527,1,2,12,1,0,0,1,2,1764.84
-0.5434477244184962,-0.22499527973188022,-0.5858728970179936,-0.4872115181995691,-0.3008875572421314,1,8,10,1,1,1,1,9,877.61
2.4313817647196037,-0.699397514601189,3.9050210921069075,-0.17557981209959347,0.01381484353119487,2,2,2,1,1,0,1,2,13914.56
-0.11902543681266975,-0.22499527973188022,0.17811870658199508,-0.6489251630011437,-0.3573726035347797,1,2,11,1,1,1,1,2,12745.06
-0.45255937925649226,-0.22499527973188022,-0.3794470558191275,0.2205234919908518,-0.05073949508897463,1,2,1,1,1,0,1,2,1854.88
-0.46570152962238326,-0.699397514601189,-0.5538444929575418,-0.334249435351962,-0.09915524905410174,1,2,17,1,0,0,1,2,6169.0
-0.5214519148587418,-0.22499527973188022,-0.5199647360612256,-0.6230509798328918,-0.3493033112072585,2,2,1,1,1,0,1,2,8953.21
1.9707148097888993,-0.22499527973188022,2.026385954386491,-0.451824767690048,-0.284748972587089,2,2,1,1,1,0,1,2,36194.84
-0.49668933680090516,3.0958203643532816,-0.578405773913341,2.2200651471256165,-0.15564029534675006,1,28,1,3,0,0,1,1,1619.0
-0.09841301150195654,0.4075410334271982,-0.34643126357954807,2.2961656858557693,0.2558936133568305,1,6,2,4,1,1,3,3,41461.1
-0.4831321711603018,-0.22499527973188022,-0.5338190264496099,-0.490636042442426,-0.3008875572421314,1,1,19,1,1,0,1,2,5724.4
-0.3309599037657747,-0.699397514601189,-0.40814302477502373,0.2509637074829129,0.32044795197699993,1,15,4,1,1,0,1,11,10624.04
-0.5427560322939756,-0.22499527973188022,-0.5770789710476384,-0.6637647680535235,-0.3573726035347797,1,3,22,1,1,0,1,2,638.65
0.46158093250990306,-0.699397514601189,0.860527361881565,-0.3376739595948189,-0.09915524905410174,2,3,1,1,1,0,1,2,28669.4
0.2739940283399224,2.6214181294839727,-0.5758755917043266,-0.6736578380884435,-0.3815804805173432,1,1,11,2,1,1,2,2,10770.55
-0.5296138819280847,0.4075410334271982,-0.5399902025691574,-0.44345370842973125,-0.32509543422469495,1,6,12,4,1,1,4,3,534.86
-0.08153572366365446,3.688850213395905,-0.5884339351076059,0.7117524694939881,-0.3008875572421314,1,11,5,3,0,0,1,9,9689.0
-0.48340884801011,-0.22499527973188022,-0.47201469761234105,0.03217465863372368,-0.11529383370914409,1,1,12,1,0,0,1,2,3393.0
0.23788769943994828,-0.699397514601189,0.1952437203137396,-0.6257144986884471,-0.3008875572421314,2,18,1,1,0,0,1,2,20052.11
5.946905011683236,-0.22499527973188022,3.6805080014700207,-0.38181227205830753,-0.26054109560452543,1,2,4,1,0,0,1,2,51090.0
-0.28378650087347135,0.4075410334271982,-0.4697313624481084,2.2961656858557693,0.2558936133568305,1,6,2,4,1,1,3,3,34940.02
-0.535977449473674,0.7238091900067374,-0.5557267016740037,1.4229120039272658,-0.002323741123847516,1,1,6,1,0,0,1,2,1338.04
-0.47981204896260304,0.4075410334271982,-0.5315665471659751,2.2957851831621183,0.2558936133568305,2,9,16,4,1,0,3,3,405.97
0.20869829178517993,2.6214181294839727,-0.16552323563501115,-0.6934439781582832,-0.3815804805173432,4,1,14,2,1,1,2,2,11447.38
-0.5379141874223315,-0.22499527973188022,-0.5562512516441653,-0.43774616802496974,-0.2766796802595678,2,1,7,1,1,0,1,2,1949.84
-0.5326573272759751,-0.22499527973188022,-0.5525794018530346,-0.44345370842973125,-0.284748972587089,2,3,12,1,1,0,1,2,1618.01
-0.5422026785943591,0.4075410334271982,-0.5905012791076543,2.6386181101414565,0.3285172443045211,1,6,17,4,1,1,3,3,1434.98
-0.45297439453120464,0.24940695513742858,-0.2847195023840724,-0.47008889698528467,-0.32509543422469495,2,5,2,1,1,0,2,2,1026.49
0.40942734632105154,-0.22499527973188022,0.9495157215254408,-0.4396486814932236,-0.284748972587089,1,2,12,1,1,1,1,2,22886.81
1.0128595557528035,-0.699397514601189,2.168014446330108,-0.334249435351962,-0.09915524905410174,3,2,4,1,1,0,1,2,30936.1
-0.5449694470924414,-0.8575315928909586,-0.5925069113465072,0.4697527563321022,0.9014369995585254,1,7,3,4,1,0,3,4,851.24
-0.08056735468932565,-0.22499527973188022,1.5666333334801974,-0.5998403155201952,-0.3412340188797373,3,5,4,1,1,0,2,2,29674.91
-0.535977449473674,0.4075410334271982,-0.5876008263314669,2.2961656858557693,0.2558936133568305,1,6,3,4,1,1,3,3,3252.26
0.2318008087441672,-0.699397514601189,2.4923097514123325,-0.6584377303424128,-0.32509543422469495,4,1,8,3,1,1,2,2,17819.74
-0.5262937597303858,3.688850213395905,-0.5917355143315638,0.7117524694939881,-0.3008875572421314,1,11,4,3,1,1,1,9,1176.03
-0.520483545884413,-0.699397514601189,-0.5297151943301107,-0.2752715178360936,-0.058808787416495825,1,1,12,1,1,0,1,2,1381.7
-0.4471641806852318,-0.22499527973188022,-0.2558692540251875,-0.6489251630011437,-0.3573726035347797,1,5,11,1,0,1,1,2,7388.14
-0.5452461239422497,-1.1579863416415208,-0.592074929018139,-0.5576045165249605,3.6449963909157286,1,6,3,4,0,1,4,3,514.52
0.11116970222777847,-0.22499527973188022,0.015816774637894097,-0.42024304411703467,-0.2766796802595678,1,1,11,1,0,1,1,2,17541.06
-0.5177167773863307,0.4075410334271982,-0.5639652217935998,1.9156629922050052,0.17520069008161857,1,9,5,4,1,1,3,3,3744.18
0.32324250760578754,-0.22499527973188022,-0.2742285029808415,-0.6108748936360673,-0.3412340188797373,3,2,4,1,0,0,2,2,16941.0
0.08848220054350353,-0.699397514601189,0.24146582944915085,-0.5720636188836894,-0.2686103879320466,3,3,7,1,1,1,1,2,25467.64
-0.47829032628865775,-0.22499527973188022,-0.4273662383874144,-0.39208584478687813,-0.26054109560452543,1,1,12,1,1,0,1,2,3266.38
-0.5374991721476192,0.4075410334271982,-0.5880945204210307,2.2961656858557693,0.2558936133568305,1,6,5,4,1,1,3,3,1806.81
-0.32210624457191134,-0.22499527973188022,-0.10266980685741918,0.2205234919908518,-0.05073949508897463,2,2,5,1,1,0,1,2,2217.5
5.946905011683236,-0.699397514601189,3.9050210921069075,-0.3764852343471968,-0.12336312603666527,2,3,7,1,1,0,1,2,77960.08
0.6221918438235812,-0.699397514601189,1.528433753300198,-0.3235953599297406,-0.09108595672658056,2,2,5,1,1,0,1,2,7134.39
-0.5034679196212067,-0.699397514601189,-0.43591331731298777,-0.2532023616043493,-0.04267020276145344,1,1,21,3,1,1,1,2,3026.24
3.1326192405585656,-0.699397514601189,3.9050210921069075,-0.38257327744560904,-0.13143241836418648,2,3,6,1,1,0,1,2,19194.37
-0.23052620728538686,0.4075410334271982,-0.41925114179020934,2.6386181101414565,0.3285172443045211,1,6,4,4,1,1,3,3,27361.87
1.1084514073615472,0.7238091900067374,1.072939243916392,-0.028705772350398607,-0.26054109560452543,2,8,1,1,1,0,1,6,44448.75
1.118826789229356,-0.699397514601189,1.4648089275076626,-0.5168907283043287,-0.2282639262944407,3,1,4,1,1,0,1,2,37242.5
-0.003789528867541526,-0.22499527973188022,0.3112618313612338,-0.5298278198884546,-0.3089568495696526,1,4,15,1,1,0,1,2,13215.67
-0.22333260919037287,-0.22499527973188022,0.12689794478975028,-0.12230943498848643,-0.1717788800017924,1,2,5,1,1,0,1,2,1647.25
0.4874502179669727,2.6214181294839727,0.023839303593305935,-0.6793653784932049,-0.3815804805173432,2,1,2,2,1,0,2,2,6801.72
-0.41313292815881936,-0.699397514601189,-0.32668349999699586,-0.17557981209959347,0.01381484353119487,2,2,1,1,1,0,1,2,4754.53
-0.5462144929165785,-0.699397514601189,-0.5900384408986882,-0.42442857374719306,-0.16370958767427118,2,1,7,3,1,0,2,2,3403.99
-0.5469061850410991,-0.22499527973188022,-0.5905012791076543,-0.6550132060995559,-0.3573726035347797,1,1,12,1,1,0,1,2,537.32
-0.5303055740526053,-0.8575315928909586,-0.5814605060925171,0.4697527563321022,0.9014369995585254,1,7,5,4,1,1,3,4,1908.34
1.5496126443807716,2.6214181294839727,0.6945535801463332,-0.6736578380884435,-0.3815804805173432,2,1,6,2,1,0,2,2,12405.54
-0.32210624457191134,-0.699397514601189,-0.5457602522409345,-0.6040258451503536,-0.284748972587089,1,2,13,1,0,0,1,2,18387.8
-0.4493775954836976,-0.699397514601189,-0.5315665471659751,-0.1200264188265819,0.054161305168800834,1,10,9,4,1,1,3,1,3120.7
-0.5453844623671538,-0.8575315928909586,-0.5928154701524846,0.6219538337924078,1.062822846108949,1,7,3,4,1,0,3,4,1764.93
-0.34451706940637805,2.6214181294839727,-0.5026237311652969,-0.6747993461693957,-0.3815804805173432,1,1,1,2,0,0,2,2,4602.4
-0.4959976446763846,3.0958203643532816,-0.5755361770177514,2.244417319519265,-0.15564029534675006,1,28,1,3,0,0,1,1,1850.0
-0.5426176938690714,0.4075410334271982,-0.5928154701524846,4.182832151893715,2.83806715816361,1,27,10,4,1,1,3,1,1195.29
-0.4748318656660549,0.4075410334271982,-0.5377377232855226,1.991383028241507,0.19133927473666093,2,9,7,4,0,0,3,3,2185.82
-0.5404042790706056,3.5702225992225904,-0.5926303348688982,1.5663615194336038,-0.2282639262944407,1,11,19,2,1,1,2,8,1097.08
-0.513289947789399,-0.22499527973188022,-0.41431420089457127,-0.5998403155201952,-0.3412340188797373,1,5,1,1,1,0,2,2,2431.36
-0.48576060123348,-0.22499527973188022,-0.5819542001820809,-0.3863783043821166,-0.26054109560452543,1,1,4,1,1,0,1,2,2230.0
-0.4189431420047922,0.7238091900067374,-0.4734032122392392,1.5663615194336038,0.021884135858716063,1,8,11,1,1,1,1,6,8303.48
-0.3752281997350917,0.4075410334271982,-0.512497612956573,2.2961656858557693,0.2558936133568305,1,6,2,4,1,1,3,3,22614.24
-0.3403669166592546,-0.22499527973188022,-0.3056706453099364,-0.6279975148503518,-0.3493033112072585,1,1,1,3,0,1,1,2,20257.08
