Weight_Kilograms_Clean,Line_Item_Quantity,Line_Item_Value,Fulfill_Via,Shipment_Mode,Country,Dosage_Form,Sub_Classification,Brand,Freight_Cost_USD_Clean
18.0,374.0,912.56,1.0,1.0,12.0,2.0,2.0,1.0,1799.88
1404.0,8438.0,82017.36,1.0,1.0,12.0,2.0,2.0,1.0,1588.05
1404.0,8662.0,84194.64,1.0,1.0,12.0,2.0,2.0,1.0,1588.05
9020.0,4000.0,42480.0,1.0,1.0,9.0,2.0,2.0,1.0,14958.2
6862.0,60930.0,45796.8,1.0,2.0,2.0,2.0,2.0,1.0,9341.49
2023.0,25000.0,293750.0,1.0,2.0,2.0,2.0,2.0,1.0,9341.49
3626.0,40000.0,350400.0,1.0,1.0,4.0,2.0,2.0,1.0,4997.47
6967.0,59952.0,45796.8,1.0,0.0,6.0,2.0,2.0,1.0,75688.58
640.0,6376.0,136573.92,1.0,1.0,3.0,2.0,2.0,1.0,2751.0
256.0,4000.0,68000.0,1.0,0.0,5.0,2.0,2.0,0.0,12205.4
368.0,370.0,18248.4,1.0,0.0,0.0,3.0,2.0,0.0,1619.0
368.0,33.0,1453.65,1.0,0.0,0.0,2.0,2.0,1.0,1619.0
191.0,561.0,11220.0,1.0,0.0,4.0,0.0,0.0,6.0,1200.12
840.0,2703.0,55411.5,1.0,0.0,2.0,2.0,2.0,1.0,3736.0
410.0,4500.0,73125.0,1.0,0.0,0.0,2.0,2.0,1.0,1931.0
206.0,740.0,36496.8,1.0,0.0,0.0,3.0,2.0,0.0,1583.0
2630.0,28512.0,304508.16,1.0,0.0,3.0,2.0,2.0,1.0,13820.4
25.0,421.0,4113.17,1.0,0.0,9.0,2.0,2.0,1.0,516.84
1238.0,1181.0,4133.5,1.0,0.0,2.0,1.0,1.0,1.0,6433.28
265.0,4000.0,68000.0,1.0,0.0,5.0,2.0,2.0,0.0,11931.0
239.0,5000.0,177500.0,1.0,0.0,4.0,2.0,2.0,1.0,1684.15
120.0,117.0,188.37,1.0,0.0,5.0,3.0,2.0,1.0,11609.31
120.0,306.0,651.78,1.0,0.0,5.0,3.0,2.0,1.0,11609.31
974.0,9000.0,67500.0,1.0,0.0,0.0,2.0,2.0,1.0,3166.0
235.0,401.0,862.15,1.0,0.0,0.0,3.0,2.0,1.0,1619.0
95.0,957.0,34260.6,1.0,0.0,0.0,2.0,2.0,1.0,1448.0
6634.0,4316.0,17048.2,1.0,0.0,0.0,1.0,1.0,1.0,15561.0
3139.0,25874.0,420711.24,1.0,0.0,4.0,2.0,2.0,1.0,13094.69
26.0,570.0,1977.9,1.0,0.0,4.0,3.0,1.0,0.0,505.17
614.0,2820.0,115902.0,1.0,0.0,4.0,2.0,2.0,5.0,2880.35
1313.0,8347.0,62602.5,1.0,0.0,0.0,2.0,2.0,1.0,3908.0
1313.0,638.0,50172.32,1.0,0.0,0.0,3.0,2.0,0.0,3908.0
213.0,200.0,27800.0,1.0,0.0,7.0,0.0,0.0,0.0,2129.46
222.0,1110.0,45621.0,1.0,0.0,0.0,2.0,2.0,5.0,1603.0
195.0,850.0,68000.0,1.0,0.0,5.0,0.0,0.0,2.0,4613.67
35.0,570.0,1949.4,1.0,0.0,12.0,3.0,1.0,1.0,364.51
27.0,79.0,6320.0,1.0,0.0,0.0,0.0,0.0,2.0,286.76
3340.0,140.0,5370.4,1.0,0.0,12.0,3.0,2.0,8.0,3438.84
2334.0,6452.0,129040.0,1.0,0.0,3.0,0.0,0.0,6.0,9343.18
870.0,4000.0,164400.0,1.0,0.0,12.0,2.0,2.0,5.0,1149.57
263.0,209.0,1567.5,1.0,0.0,0.0,2.0,2.0,1.0,1699.0
373.0,575.0,45218.0,1.0,0.0,0.0,3.0,2.0,0.0,1850.0
280.0,3200.0,52032.0,1.0,0.0,9.0,2.0,2.0,1.0,1300.45
514.0,422.0,7152.9,1.0,0.0,12.0,3.0,1.0,1.0,740.43
2270.0,400.0,28000.0,1.0,0.0,0.0,2.0,2.0,0.0,6889.0
214.0,1000.0,1520.0,1.0,0.0,14.0,3.0,2.0,1.0,891.0
1436.0,1025.0,39319.0,1.0,0.0,0.0,3.0,2.0,8.0,5911.5
1020.0,10800.0,102600.0,1.0,0.0,12.0,2.0,2.0,1.0,1998.5
36.0,630.0,957.6,1.0,0.0,12.0,3.0,2.0,1.0,1998.5
3785.0,10624.0,65868.8,1.0,0.0,4.0,1.0,1.0,1.0,13116.0
5880.0,7839.0,391950.0,1.0,0.0,0.0,3.0,2.0,0.0,14656.0
5880.0,726.0,29838.6,1.0,0.0,0.0,2.0,2.0,5.0,14656.0
603.0,665.0,27331.5,1.0,0.0,4.0,1.0,1.0,7.0,2839.2
4241.0,70000.0,140000.0,1.0,0.0,12.0,2.0,2.0,1.0,25442.0
1313.0,15960.0,48518.4,1.0,0.0,7.0,2.0,2.0,1.0,88801.0
1084.0,9050.0,13122.5,1.0,0.0,4.0,1.0,1.0,1.0,5181.0
4082.0,44135.0,45796.8,1.0,0.0,4.0,2.0,2.0,1.0,13484.72
2846.0,229.0,2445.72,1.0,0.0,2.0,2.0,2.0,1.0,13873.0
2526.0,4000.0,288000.0,1.0,0.0,12.0,0.0,0.0,2.0,1871.05
267.0,2950.0,4277.5,1.0,0.0,4.0,1.0,1.0,1.0,3094.0
200.0,595.0,5.95,1.0,0.0,0.0,0.0,3.0,1.0,1642.0
4256.0,1860.0,23101.2,1.0,0.0,9.0,2.0,2.0,1.0,5145.86
4256.0,15000.0,111000.0,1.0,0.0,9.0,2.0,2.0,1.0,5145.86
178.0,1200.0,23400.0,1.0,0.0,2.0,2.0,2.0,1.0,1621.0
7341.0,900.0,63000.0,1.0,0.0,12.0,2.0,2.0,0.0,10879.28
1482.0,4500.0,144000.0,1.0,0.0,12.0,0.0,0.0,3.0,1566.19
2581.0,27681.0,262969.5,1.0,0.0,4.0,2.0,2.0,1.0,19832.46
7191.0,24561.0,294977.61,1.0,0.0,0.0,2.0,2.0,1.0,12349.51
7191.0,37039.0,444838.39,1.0,0.0,0.0,2.0,2.0,1.0,12349.51
9248.0,3027.0,28756.5,1.0,0.0,0.0,1.0,1.0,0.0,25563.0
9248.0,1873.0,83348.5,1.0,0.0,0.0,2.0,2.0,0.0,25563.0
1620.0,17994.0,472342.5,1.0,0.0,4.0,2.0,2.0,10.0,6785.1
3681.0,70000.0,212800.0,1.0,0.0,0.0,2.0,2.0,1.0,10666.0
1271.0,13141.0,44679.4,1.0,0.0,0.0,2.0,2.0,1.0,10722.75
6.0,25.0,1800.0,1.0,0.0,6.0,0.0,0.0,2.0,2219.44
217.0,4.0,164.4,1.0,0.0,0.0,2.0,2.0,5.0,3499.1
3286.0,628.0,2241.96,1.0,0.0,2.0,2.0,2.0,1.0,18208.0
3286.0,1752.0,6920.4,1.0,0.0,2.0,1.0,1.0,1.0,18208.0
9386.0,2091.0,34501.5,1.0,0.0,4.0,1.0,1.0,1.0,33363.16
3454.0,44135.0,45796.8,1.0,0.0,4.0,2.0,2.0,1.0,12492.0
61.0,100.0,7500.0,1.0,0.0,10.0,0.0,0.0,0.0,870.4
43.0,70.0,5250.0,1.0,0.0,10.0,0.0,0.0,0.0,1542.15
447.0,451.0,1371.04,1.0,0.0,2.0,2.0,2.0,1.0,2230.0
170.0,475.0,912.0,1.0,0.0,0.0,1.0,1.0,1.0,1301.0
1594.0,17706.0,464782.5,1.0,0.0,4.0,2.0,2.0,10.0,6035.4
1052.0,3508.0,70160.0,1.0,0.0,9.0,0.0,0.0,6.0,4641.85
421.0,332.0,26108.48,1.0,0.0,0.0,3.0,2.0,0.0,5947.88
4080.0,1600.0,3200.0,1.0,0.0,9.0,2.0,2.0,1.0,13317.2
237.0,2084.0,19798.0,1.0,0.0,14.0,2.0,2.0,1.0,1154.5
859.0,600.0,24660.0,1.0,0.0,5.0,2.0,2.0,5.0,5531.4
498.0,2100.0,21.0,1.0,0.0,4.0,0.0,3.0,1.0,2292.6
33.0,535.0,9095.0,1.0,0.0,7.0,2.0,2.0,0.0,755.5
2425.0,37240.0,275576.0,1.0,0.0,9.0,2.0,2.0,1.0,13356.65
317.0,4394.0,74698.0,1.0,0.0,7.0,2.0,2.0,0.0,1628.18
272.0,792.0,4910.4,1.0,0.0,2.0,1.0,1.0,1.0,2047.0
1650.0,29500.0,89680.0,1.0,0.0,7.0,2.0,2.0,1.0,11339.5
2749.0,20000.0,248400.0,1.0,0.0,3.0,2.0,2.0,1.0,10654.94
345.0,1550.0,77500.0,1.0,0.0,0.0,3.0,2.0,0.0,1888.48
4303.0,2508.0,18559.2,1.0,0.0,9.0,2.0,2.0,1.0,12894.85
3882.0,50000.0,45796.8,1.0,1.0,4.0,2.0,2.0,1.0,5468.93
2166.0,18760.0,225307.6,1.0,0.0,6.0,2.0,2.0,1.0,20578.2
1667.0,17843.0,60666.2,1.0,0.0,6.0,2.0,2.0,1.0,19069.17
3457.0,45000.0,45796.8,1.0,1.0,4.0,2.0,2.0,1.0,1934.31
2095.0,164.0,2177.92,1.0,0.0,2.0,2.0,2.0,1.0,10098.25
4345.0,49997.0,45796.8,1.0,0.0,3.0,2.0,2.0,1.0,14637.0
1024.0,154.0,238.7,1.0,0.0,2.0,3.0,2.0,1.0,5226.6
77.0,98.0,1519.0,1.0,0.0,6.0,2.0,1.0,1.0,991.49
5372.0,5730.0,157746.9,1.0,0.0,3.0,2.0,2.0,1.0,16430.72
2033.0,6002.0,20406.8,1.0,0.0,2.0,2.0,2.0,1.0,15307.62
377.0,431.0,1249.9,1.0,0.0,8.0,2.0,2.0,1.0,5228.67
196.0,300.0,600.0,1.0,0.0,14.0,2.0,2.0,1.0,1381.7
14.0,105.0,1680.0,1.0,0.0,6.0,3.0,1.0,1.0,1015.24
199.0,1300.0,12285.0,1.0,0.0,2.0,2.0,2.0,1.0,1917.53
1955.0,9367.0,72594.25,1.0,0.0,3.0,2.0,1.0,1.0,6923.3
61.0,250.0,2.5,1.0,0.0,0.0,0.0,3.0,1.0,1225.42
1815.0,21000.0,252210.0,1.0,0.0,10.0,2.0,2.0,1.0,6074.62
167.0,1450.0,19575.0,1.0,0.0,14.0,2.0,2.0,1.0,1472.77
14.0,34.0,576.64,1.0,0.0,6.0,1.0,1.0,0.0,896.55
3858.0,65500.0,199120.0,1.0,0.0,7.0,2.0,2.0,1.0,12047.8
4639.0,24345.0,230060.25,1.0,0.0,6.0,2.0,2.0,1.0,47525.69
7719.0,39000.0,288600.0,1.0,0.0,12.0,2.0,2.0,1.0,6260.71
6606.0,4000.0,48040.0,1.0,1.0,9.0,2.0,2.0,1.0,22666.98
1313.0,60000.0,432000.0,1.0,1.0,4.0,2.0,2.0,1.0,7053.51
347.0,1530.0,125766.0,1.0,0.0,8.0,2.0,2.0,5.0,4220.15
572.0,11352.0,33034.32,1.0,0.0,3.0,2.0,2.0,1.0,4152.56
587.0,2580.0,106038.0,1.0,0.0,3.0,2.0,2.0,5.0,1153.97
229.0,5000.0,39500.0,1.0,0.0,7.0,2.0,2.0,1.0,1774.3
8855.0,8000.0,16000.0,1.0,1.0,9.0,2.0,2.0,1.0,29883.7
132.0,2306.0,18793.9,1.0,0.0,4.0,2.0,2.0,1.0,1659.48
49.0,416.0,3286.4,1.0,0.0,8.0,2.0,2.0,1.0,1465.71
3.0,50.0,395.0,1.0,0.0,14.0,2.0,2.0,1.0,978.92
3787.0,40454.0,137543.6,1.0,1.0,4.0,2.0,2.0,1.0,4060.55
585.0,2523.0,8073.6,1.0,1.0,14.0,2.0,2.0,1.0,5698.01
1364.0,15000.0,131400.0,1.0,0.0,5.0,2.0,2.0,1.0,21215.4
127.0,948.0,1469.4,1.0,0.0,2.0,3.0,2.0,1.0,4984.4
127.0,1077.0,3123.3,1.0,0.0,2.0,2.0,2.0,1.0,4984.4
127.0,6.0,157.5,1.0,0.0,2.0,2.0,2.0,10.0,4984.4
231.0,2454.0,8343.6,1.0,0.0,2.0,2.0,2.0,1.0,4401.4
262.0,2780.0,25993.0,1.0,0.0,2.0,2.0,2.0,1.0,2426.8
6986.0,26402.0,249498.9,1.0,1.0,4.0,2.0,2.0,1.0,6269.7
8481.0,76000.0,45796.8,1.0,1.0,9.0,2.0,2.0,1.0,30585.17
7.0,76.0,1995.0,1.0,0.0,2.0,2.0,2.0,10.0,747.5
598.0,1595.0,3030.5,1.0,0.0,6.0,1.0,1.0,1.0,6338.09
2773.0,50000.0,170000.0,1.0,1.0,4.0,2.0,2.0,1.0,2938.92
6883.0,92950.0,45796.8,1.0,0.0,12.0,2.0,2.0,1.0,7534.18
394.0,1250.0,40000.0,1.0,1.0,13.0,0.0,0.0,3.0,157.5
303.0,1008.0,2509.92,1.0,1.0,10.0,2.0,1.0,1.0,2989.45
303.0,3600.0,16344.0,1.0,1.0,10.0,2.0,1.0,1.0,2989.45
3190.0,41922.0,298484.64,1.0,0.0,7.0,2.0,2.0,1.0,14732.36
315.0,3250.0,4550.0,1.0,0.0,0.0,1.0,1.0,1.0,6381.87
2521.0,1793.0,30409.28,1.0,0.0,0.0,1.0,1.0,0.0,14336.95
547.0,4704.0,55507.2,1.0,0.0,14.0,2.0,2.0,1.0,2437.63
666.0,67.0,1758.75,1.0,0.0,14.0,2.0,2.0,10.0,4503.0
666.0,5919.0,69844.2,1.0,0.0,14.0,2.0,2.0,1.0,4503.0
8645.0,100000.0,45796.8,1.0,0.0,4.0,2.0,2.0,1.0,14041.17
8343.0,58086.0,45796.8,1.0,0.0,3.0,2.0,2.0,1.0,9001.03
6036.0,7306.0,23379.2,1.0,0.0,12.0,2.0,2.0,1.0,3671.92
4211.0,10000.0,20000.0,1.0,0.0,12.0,2.0,2.0,1.0,3227.48
7011.0,92933.0,45796.8,1.0,0.0,12.0,2.0,2.0,1.0,7199.72
1583.0,21542.0,84013.8,1.0,0.0,0.0,2.0,2.0,1.0,6381.87
205.0,1511.0,10879.2,1.0,0.0,14.0,2.0,2.0,1.0,2202.02
4593.0,11549.0,122650.38,1.0,0.0,7.0,2.0,2.0,1.0,16901.37
5511.0,14668.0,30802.8,1.0,0.0,14.0,1.0,1.0,1.0,7876.44
9996.0,131808.0,45796.8,1.0,0.0,3.0,2.0,2.0,1.0,8399.76
177.0,1524.0,4876.8,1.0,0.0,14.0,2.0,2.0,1.0,2151.27
4593.0,7000.0,92960.0,1.0,0.0,7.0,2.0,2.0,1.0,16901.37
4593.0,14814.0,29628.0,1.0,0.0,7.0,2.0,2.0,1.0,16901.37
16.0,15.0,540.0,1.0,0.0,15.0,0.0,0.0,3.0,1764.93
8276.0,44440.0,151096.0,1.0,1.0,4.0,2.0,2.0,1.0,6120.06
1317.0,15000.0,393750.0,1.0,0.0,2.0,2.0,2.0,10.0,8924.98
10435.0,21814.0,69804.8,1.0,0.0,6.0,2.0,2.0,1.0,121330.06
192.0,1923.0,79035.3,1.0,0.0,2.0,2.0,2.0,1.0,13538.35
250.0,3374.0,24292.8,1.0,0.0,14.0,2.0,2.0,1.0,2331.03
822.0,1444.0,15884.0,1.0,0.0,14.0,2.0,2.0,1.0,7321.04
5147.0,8258.0,58796.96,1.0,0.0,7.0,2.0,2.0,1.0,29336.46
3146.0,27588.0,325538.4,1.0,0.0,7.0,2.0,2.0,1.0,14538.36
1871.0,11608.0,82648.96,1.0,2.0,2.0,2.0,2.0,1.0,11492.86
14.0,143.0,3753.75,1.0,0.0,2.0,2.0,2.0,10.0,6443.61
35.0,326.0,8557.5,1.0,0.0,2.0,2.0,2.0,10.0,6443.61
76.0,873.0,22916.25,1.0,0.0,2.0,2.0,2.0,10.0,6443.61
28.0,288.0,921.6,1.0,1.0,5.0,2.0,2.0,1.0,896.26
2873.0,32696.0,45796.8,1.0,0.0,2.0,2.0,2.0,10.0,7363.73
3427.0,27080.0,194976.0,1.0,0.0,12.0,2.0,2.0,1.0,3874.22
5.0,50.0,1312.5,1.0,0.0,2.0,2.0,2.0,10.0,286.65
318.0,5754.0,18412.8,1.0,0.0,2.0,2.0,2.0,1.0,3515.96
199.0,108.0,162.0,1.0,0.0,6.0,3.0,2.0,1.0,3133.23
3415.0,1.0,11.4,1.0,2.0,2.0,2.0,2.0,1.0,15128.37
2034.0,4860.0,7241.4,1.0,0.0,6.0,3.0,2.0,1.0,23441.88
67.0,685.0,6000.6,1.0,0.0,14.0,2.0,2.0,1.0,1122.87
3279.0,28454.0,312994.0,1.0,1.0,4.0,2.0,2.0,1.0,8288.78
3545.0,7300.0,56283.0,1.0,1.0,12.0,2.0,2.0,1.0,3599.76
1273.0,10371.0,117710.85,1.0,0.0,14.0,2.0,2.0,1.0,7493.5
21.0,24.0,72.0,1.0,2.0,2.0,2.0,2.0,1.0,7329.83
1133.0,3035.0,5827.2,1.0,0.0,6.0,1.0,1.0,1.0,7789.85
827.0,36.0,54.0,1.0,0.0,6.0,3.0,2.0,1.0,7789.88
486.0,6000.0,52560.0,1.0,0.0,14.0,2.0,2.0,1.0,3338.35
1894.0,7300.0,50005.0,1.0,0.0,14.0,2.0,2.0,1.0,13293.41
8955.0,4000.0,16000.0,1.0,1.0,9.0,2.0,2.0,1.0,14958.2
1208.0,3500.0,6650.0,1.0,0.0,0.0,1.0,1.0,1.0,4329.01
2634.0,13325.0,39975.0,1.0,0.0,0.0,2.0,2.0,1.0,6111.21
1587.0,2844.0,8247.6,1.0,0.0,14.0,2.0,2.0,1.0,11206.84
4414.0,40126.0,285697.12,1.0,1.0,4.0,2.0,2.0,1.0,4506.2
2078.0,2484.0,21759.84,1.0,1.0,12.0,2.0,2.0,1.0,2400.25
18.0,370.0,551.3,1.0,0.0,12.0,3.0,2.0,1.0,423.89
507.0,4501.0,51311.4,1.0,2.0,2.0,2.0,2.0,1.0,7445.8
76.0,873.0,22916.25,1.0,2.0,2.0,2.0,2.0,10.0,7445.8
1313.0,149824.0,45796.8,1.0,2.0,2.0,2.0,2.0,10.0,7445.8
19.0,214.0,1874.64,1.0,0.0,0.0,2.0,2.0,1.0,1133.0
327.0,1201.0,31526.25,1.0,0.0,14.0,2.0,2.0,10.0,2737.97
39.0,400.0,560.0,1.0,0.0,6.0,1.0,1.0,1.0,6811.39
1313.0,10406.0,264832.7,1.0,1.0,4.0,2.0,2.0,1.0,13518.56
1313.0,120000.0,45796.8,1.0,1.0,4.0,2.0,2.0,1.0,8281.69
1348.0,2917.0,5600.64,1.0,0.0,0.0,1.0,1.0,1.0,5233.52
1348.0,3612.0,18060.0,1.0,0.0,0.0,3.0,1.0,1.0,5233.52
256.0,2393.0,17038.16,1.0,1.0,4.0,2.0,2.0,1.0,2014.86
847.0,4564.0,13235.6,1.0,0.0,14.0,2.0,2.0,1.0,4999.48
1582.0,15000.0,102750.0,1.0,0.0,0.0,2.0,2.0,1.0,6037.19
1051.0,13000.0,113880.0,1.0,0.0,14.0,2.0,2.0,1.0,6575.7
1313.0,84282.0,252846.0,1.0,1.0,4.0,2.0,2.0,1.0,16339.98
5317.0,5527.0,11606.7,1.0,0.0,0.0,1.0,1.0,1.0,11005.67
640.0,4400.0,10736.0,1.0,0.0,0.0,2.0,2.0,1.0,5678.7
570.0,5060.0,57684.0,1.0,2.0,2.0,2.0,2.0,1.0,9341.49
22.0,243.0,2855.25,1.0,2.0,2.0,2.0,2.0,1.0,9341.49
979.0,9288.0,81362.88,1.0,1.0,12.0,2.0,2.0,1.0,1588.06
1488.0,16524.0,144750.24,1.0,0.0,12.0,2.0,2.0,1.0,4764.16
45.0,350.0,3972.5,1.0,0.0,14.0,2.0,2.0,1.0,749.25
1067.0,3752.0,95488.4,1.0,1.0,3.0,2.0,2.0,1.0,2217.5
18.0,100.0,1464.0,1.0,0.0,7.0,1.0,1.0,1.0,523.45
7663.0,60840.0,45796.8,1.0,0.0,2.0,2.0,2.0,1.0,33279.39
2832.0,31240.0,273662.4,1.0,1.0,4.0,2.0,2.0,1.0,4897.42
778.0,6661.0,19316.9,1.0,0.0,7.0,2.0,2.0,1.0,4702.02
155.0,3287.0,7724.45,1.0,0.0,12.0,3.0,2.0,1.0,939.08
909.0,384.0,6528.0,1.0,0.0,0.0,2.0,2.0,0.0,2804.0
60.0,210.0,16800.0,1.0,0.0,8.0,0.0,0.0,2.0,6012.0
1109.0,3500.0,112000.0,1.0,0.0,4.0,0.0,0.0,3.0,9437.24
988.0,1200.0,2640.0,1.0,0.0,2.0,1.0,1.0,1.0,4251.0
401.0,2703.0,55411.5,1.0,0.0,2.0,2.0,2.0,1.0,2208.0
24.0,10.0,4000.0,1.0,0.0,6.0,0.0,0.0,0.0,1027.0
910.0,10000.0,162500.0,1.0,0.0,0.0,2.0,2.0,1.0,3026.0
206.0,68.0,2995.4,1.0,0.0,0.0,2.0,2.0,1.0,1583.0
32.0,100.0,8000.0,1.0,0.0,8.0,0.0,0.0,2.0,944.67
1699.0,5250.0,141750.0,1.0,0.0,2.0,0.0,0.0,4.0,8526.94
992.0,9000.0,67500.0,1.0,0.0,0.0,2.0,2.0,1.0,3205.0
963.0,10000.0,102500.0,1.0,0.0,0.0,2.0,2.0,1.0,3142.0
104.0,1000.0,7500.0,1.0,0.0,0.0,2.0,2.0,1.0,1458.0
969.0,9000.0,67500.0,1.0,0.0,0.0,2.0,2.0,1.0,3155.0
153.0,534.0,5217.18,1.0,0.0,9.0,2.0,2.0,1.0,1013.24
395.0,3436.0,58240.2,1.0,0.0,4.0,3.0,1.0,1.0,1848.37
6634.0,61468.0,45796.8,1.0,0.0,0.0,2.0,2.0,1.0,15561.0
2515.0,28665.0,466092.9,1.0,0.0,3.0,2.0,2.0,1.0,6834.0
142.0,1370.0,10549.0,1.0,0.0,2.0,2.0,2.0,1.0,1489.52
553.0,470.0,4591.9,1.0,0.0,9.0,2.0,2.0,1.0,1956.93
54.0,150.0,4800.0,1.0,1.0,15.0,0.0,0.0,3.0,952.04
570.0,6400.0,12800.0,1.0,1.0,9.0,2.0,2.0,1.0,5348.0
570.0,1600.0,3200.0,1.0,1.0,9.0,2.0,2.0,1.0,5348.0
176.0,300.0,41700.0,1.0,0.0,3.0,0.0,0.0,0.0,2102.0
1802.0,11807.0,42150.99,1.0,0.0,3.0,2.0,2.0,1.0,3267.0
36.0,100.0,3200.0,1.0,0.0,3.0,0.0,0.0,3.0,939.62
178.0,500.0,8250.0,1.0,0.0,4.0,1.0,1.0,1.0,1105.9
957.0,10977.0,117234.36,1.0,0.0,3.0,2.0,2.0,1.0,3243.0
1005.0,12000.0,315000.0,1.0,0.0,4.0,2.0,2.0,10.0,4407.26
255.0,1155.0,47470.5,1.0,0.0,3.0,2.0,2.0,5.0,1388.0
1879.0,6356.0,127120.0,1.0,0.0,3.0,0.0,0.0,6.0,9538.74
821.0,2453.0,78496.0,1.0,0.0,4.0,0.0,0.0,3.0,5234.8
514.0,1306.0,28079.0,1.0,0.0,12.0,1.0,1.0,1.0,740.43
3369.0,10000.0,106800.0,1.0,0.0,3.0,2.0,2.0,1.0,9689.0
750.0,7661.0,274263.8,1.0,0.0,3.0,2.0,2.0,1.0,3901.78
9006.0,9838.0,172165.0,1.0,0.0,12.0,2.0,2.0,1.0,9869.55
9006.0,2414.0,8255.88,1.0,0.0,12.0,3.0,1.0,1.0,9869.55
285.0,485.0,1682.95,1.0,0.0,0.0,3.0,1.0,0.0,1786.0
285.0,4515.0,15667.05,1.0,0.0,0.0,3.0,1.0,0.0,1786.0
343.0,1500.0,120000.0,1.0,1.0,9.0,0.0,0.0,2.0,1645.12
1313.0,125000.0,45796.8,1.0,1.0,9.0,2.0,2.0,1.0,41772.09
152.0,1629.0,5978.43,1.0,0.0,9.0,2.0,2.0,1.0,912.45
1581.0,1119.0,1958.25,1.0,0.0,4.0,3.0,2.0,1.0,5663.0
5880.0,2523.0,4970.31,1.0,0.0,0.0,1.0,1.0,1.0,14656.0
5880.0,7586.0,61825.9,1.0,0.0,0.0,2.0,2.0,1.0,14656.0
39.0,170.0,13600.0,1.0,0.0,10.0,0.0,0.0,2.0,541.42
1468.0,2938.0,5640.96,1.0,0.0,0.0,1.0,1.0,1.0,4602.4
3951.0,1860.0,23101.2,1.0,1.0,9.0,2.0,2.0,1.0,13788.25
3023.0,1455.0,55813.8,1.0,0.0,0.0,3.0,2.0,8.0,13721.28
6230.0,2489.0,68522.17,1.0,0.0,4.0,2.0,2.0,1.0,25739.49
6230.0,60060.0,372372.0,1.0,0.0,4.0,2.0,2.0,1.0,25739.49
3327.0,9200.0,184000.0,1.0,0.0,3.0,0.0,0.0,6.0,13606.4
2510.0,6777.0,14570.55,1.0,0.0,0.0,1.0,1.0,1.0,23907.05
186.0,2989.0,50813.0,1.0,0.0,0.0,2.0,2.0,0.0,2056.98
2678.0,12240.0,45796.8,1.0,0.0,4.0,2.0,2.0,5.0,9008.48
7341.0,840.0,42000.0,1.0,0.0,12.0,3.0,2.0,0.0,10879.28
7341.0,30000.0,222000.0,1.0,0.0,12.0,2.0,2.0,1.0,10879.28
5309.0,13124.0,25854.28,1.0,0.0,4.0,1.0,1.0,1.0,17358.74
962.0,35.0,217.0,1.0,0.0,2.0,1.0,1.0,1.0,5180.0
2262.0,22240.0,164576.0,1.0,0.0,9.0,2.0,2.0,1.0,7364.52
9248.0,14490.0,118093.5,1.0,0.0,0.0,2.0,2.0,1.0,25563.0
9248.0,6000.0,11820.0,1.0,0.0,0.0,1.0,1.0,1.0,25563.0
9248.0,20797.0,63222.88,1.0,0.0,0.0,2.0,2.0,1.0,25563.0
285.0,100.0,4110.0,1.0,0.0,6.0,2.0,2.0,5.0,2523.6
39.0,12.0,3698.04,1.0,0.0,0.0,0.0,0.0,0.0,1278.0
296.0,1250.0,89987.5,1.0,0.0,0.0,0.0,0.0,2.0,2372.8
9386.0,92144.0,45796.8,1.0,0.0,4.0,2.0,2.0,1.0,33363.16
130.0,405.0,4.05,1.0,0.0,5.0,0.0,3.0,1.0,3187.18
4583.0,11168.0,69241.6,1.0,0.0,7.0,1.0,1.0,1.0,14554.5
128.0,672.0,10752.0,1.0,0.0,4.0,3.0,1.0,1.0,845.0
48.0,400.0,6400.0,1.0,0.0,2.0,3.0,1.0,1.0,1260.1
447.0,125.0,425.0,1.0,0.0,2.0,2.0,2.0,1.0,2230.0
2153.0,35000.0,434700.0,1.0,0.0,6.0,2.0,2.0,1.0,24448.0
1215.0,3286.0,7064.9,1.0,0.0,7.0,1.0,1.0,1.0,8586.0
4091.0,34732.0,257016.8,1.0,0.0,9.0,2.0,2.0,1.0,12130.9
237.0,180.0,7398.0,1.0,0.0,14.0,2.0,2.0,5.0,1154.5
3195.0,37258.0,462744.36,1.0,0.0,5.0,2.0,2.0,1.0,36417.89
447.0,818.0,10159.56,1.0,0.0,2.0,2.0,2.0,1.0,2230.0
1313.0,22500.0,166500.0,1.0,0.0,0.0,2.0,2.0,1.0,30167.0
362.0,1250.0,89987.5,1.0,0.0,5.0,0.0,0.0,2.0,8143.19
4082.0,44135.0,45796.8,1.0,0.0,4.0,2.0,2.0,1.0,17600.24
344.0,965.0,1852.8,1.0,0.0,0.0,1.0,1.0,1.0,1729.0
1988.0,5581.0,10715.52,1.0,0.0,0.0,1.0,1.0,1.0,6146.0
2533.0,48671.0,147959.84,1.0,0.0,7.0,2.0,2.0,1.0,9187.8
369.0,3364.0,41780.88,1.0,0.0,14.0,2.0,2.0,1.0,1902.9
369.0,656.0,17220.0,1.0,0.0,14.0,2.0,2.0,10.0,1902.9
5181.0,55560.0,188904.0,1.0,0.0,7.0,2.0,2.0,1.0,17975.21
2749.0,2580.0,106038.0,1.0,0.0,3.0,2.0,2.0,5.0,10654.94
2093.0,2712.0,5207.04,1.0,0.0,0.0,1.0,1.0,1.0,5962.31
4303.0,1600.0,3200.0,1.0,0.0,9.0,2.0,2.0,1.0,12894.85
4303.0,37240.0,275576.0,1.0,0.0,9.0,2.0,2.0,1.0,12894.85
