Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Pack_Price,Unit_Price,Weight_Kilograms_Clean,shipment_mode_encoded,manufacturing_site_encoded,country_encoded,Dosage_Form_encoded,First_Line_Designation_encoded,fulfill_via_encoded,Sub_Classification_encoded,brand_encoded,Freight_Cost_USD_Clean
-0.29167469028820847,0.0,-0.16163015346480517,0.0,-0.05555555555555553,1,3,13,1,0,0,1,2,9687.69
-0.24263431542461006,-0.5,0.3501622133926293,0.0209677419354839,0.38888888888888884,2,1,1,1,0,0,1,2,12102.81
1.0711855703190192,0.0,3.316905430199638,-0.1467741935483871,-0.16666666666666666,3,5,4,1,1,0,1,2,9736.1
4.035689068618011,-0.5,-0.14034192396019393,-0.282258064516129,-0.1388888888888889,3,14,4,1,0,0,1,2,20761.0
8.033891777392643,0.0,6.875839795876967,0.14193548387096777,0.08333333333333333,2,2,6,1,1,0,1,2,20179.39
-0.30862057898453044,0.6666666666666666,-0.20245689498049793,3.409139784946236,1.5555555555555554,1,9,23,4,1,1,3,3,2698.04
-0.14095898324667822,-0.5,0.041677298630603044,-0.2086021505376344,0.0,2,19,1,1,0,0,1,2,8127.62
-0.08832402593234483,3.0,-0.09552971482035019,-0.34838709677419355,-0.4166666666666667,2,1,6,2,1,0,2,2,573.43
0.5684575389948007,-0.5,1.9353576592668198,0.20645161290322578,0.6944444444444444,1,2,2,1,1,0,1,2,12569.92
-0.21618845882277424,1.0,-0.16075529471804031,0.5419354838709677,0.0,1,8,10,1,1,1,1,6,2562.6
-0.29347198151357595,-0.5,-0.1912781443273916,-0.12688172043010754,0.13888888888888887,3,1,4,1,0,0,1,2,9341.59
-0.2107965851466718,0.0,-0.18763289954920473,-0.33010752688172046,-0.3333333333333333,1,1,19,1,0,0,1,2,6061.01
0.6757815007381732,3.0,0.2957751613020814,-0.3801075268817204,-0.4166666666666667,1,1,9,2,1,0,2,2,28001.97
0.8303485461197766,-0.5,2.4807348813472823,-0.08602150537634407,0.19444444444444448,1,3,9,1,1,1,1,2,37404.74
-0.2883368637268117,3.0,-0.19263903571124802,0.34516129032258064,-0.2777777777777778,1,1,1,2,1,0,2,2,1328.03
5.465305860453174,1.0,2.011956402872453,0.6258064516129032,0.027777777777777804,2,8,2,1,0,0,1,6,30981.39
-0.31735027922202963,-0.5,-0.1980826012466737,0.5247311827956989,1.25,1,10,10,3,1,1,1,1,450.0
1.6658322100263174,-0.5,4.650578986378935,0.13010752688172042,0.5833333333333334,2,3,2,1,1,0,1,2,10069.54
0.7664163296745619,0.0,1.08616143574041,-0.10591397849462364,-0.1388888888888889,1,23,23,1,1,1,1,2,26663.64
0.5017010077668657,-0.5,-0.09134983414136259,-0.3408602150537634,-0.25,1,1,1,3,0,0,2,2,12648.38
0.4983631812054689,-0.5,1.2709024410989198,-0.15053763440860213,0.08333333333333333,1,1,1,1,0,0,1,2,1211.48
-0.1953912317863791,0.0,0.2312300270963195,-0.3263440860215054,-0.3333333333333333,2,3,7,1,1,0,1,2,2091.17
-0.2636882983503434,3.0,-0.18670943753873073,0.6946236559139785,-0.19444444444444448,1,1,6,2,1,0,2,2,710.68
1.4483599717568523,-0.5,3.1924810751041934,-0.25107526881720427,-0.08333333333333333,3,5,4,1,1,0,1,2,17090.0
1.1238205276333526,0.0,2.2204158009210317,0.06612903225806453,0.0,1,5,1,1,1,0,1,2,11702.27
-0.28628281661210603,-0.5,-0.1611441208277136,0.5064516129032257,1.222222222222222,1,20,10,1,1,1,1,2,1604.56
0.5371333204955389,3.0,-0.16017205555353042,0.6946236559139785,-0.19444444444444448,1,1,6,2,0,0,2,2,3438.84
0.4503498298992233,-0.5,0.9334013779025262,-0.21989247311827956,-0.027777777777777804,1,2,11,1,0,1,1,2,6808.99
1.2257526157006227,0.0,1.2483505267378705,-0.16935483870967744,-0.19444444444444448,2,4,6,1,0,0,1,2,6500.45
0.5640926888760511,-0.6666666666666666,0.3005868844092881,1.2591397849462365,4.000000000000001,1,7,2,4,1,1,3,4,39662.72
0.298350343411002,4.0,-0.08488560006804458,1.1956989247311829,-0.16666666666666666,1,11,2,2,1,1,2,8,14384.91
-0.31991783811541175,-0.9833333333333333,-0.20780325398850533,-0.3268817204301075,6.5,1,12,19,4,1,1,4,5,281.61
-0.3078503113165158,0.6666666666666666,-0.19939488936682098,3.409139784946236,1.5555555555555554,1,9,19,4,1,1,3,3,959.46
-0.24853970087938893,-0.5,-0.05421694066756583,0.41290322580645167,1.0555555555555556,1,1,7,1,1,0,1,2,1300.45
0.7987675717311766,-0.5,1.6449531586046002,0.25215053763440853,0.7777777777777779,2,2,1,1,0,0,1,2,12101.96
-0.13325630656653187,-0.5,-0.13684248897313456,-0.16344086021505375,0.05555555555555553,2,2,12,1,1,0,1,2,3758.4
-0.29783683163232555,0.0,-0.17708599132431743,-0.14193548387096772,-0.16666666666666666,1,8,14,1,1,1,2,2,1472.41
0.19359394056101162,-0.5,-0.06063257147717469,0.4526881720430107,1.1388888888888886,1,15,15,1,1,0,1,1,10460.94
0.6701328711727326,0.0,2.973766388412982,-0.2978494623655914,-0.3055555555555556,1,22,15,1,1,0,1,2,12047.8
0.1122023236407985,0.0,0.378352106343941,-0.025806451612903247,-0.08333333333333333,1,2,11,1,1,1,1,2,3251.35
1.1554015020219526,0.0,1.4427635815745028,0.14892473118279567,0.08333333333333333,1,1,12,1,0,0,1,2,38957.51
-0.0831889081455806,0.0,0.3035030802318376,-0.09032258064516127,-0.11111111111111113,1,4,11,1,1,1,1,2,4225.93
1.6452917388792605,3.0,0.7623178896462898,0.0376344086021505,-0.3333333333333333,4,10,8,2,1,1,2,1,9650.6
0.09808074972719687,0.5,-0.1752390673033694,0.03870967741935487,-0.16666666666666666,1,5,13,1,0,0,2,2,18387.8
-0.10578342640734321,-0.5,-0.1028202043767239,-0.12688172043010754,0.13888888888888887,3,1,4,1,0,0,1,2,9341.49
0.14558058925476602,0.0,-0.039635961554818404,0.1381720430107527,0.08333333333333333,1,1,11,1,0,1,1,2,9931.49
0.28448552538673855,-0.5,0.47069830739134133,-0.27043010752688174,-0.11111111111111113,1,3,11,1,0,1,1,2,3688.77
-0.30476924064445726,-0.6666666666666666,-0.20163063949744225,1.2591397849462365,4.000000000000001,1,7,15,4,1,1,3,4,925.05
2.968611592528404,0.0,0.07701187134716096,-0.289247311827957,-0.3055555555555556,2,4,7,1,0,0,1,2,15919.75
0.13916169202131073,0.0,0.7623178896462898,-0.11075268817204303,-0.1388888888888889,2,23,7,1,1,0,1,2,2042.6
1.5027922202965531,-0.5,4.261752876705671,0.15698924731182795,0.6111111111111112,2,2,2,1,1,0,1,2,16702.26
0.8614160087297003,0.0,2.2204158009210317,-0.008602150537634416,-0.05555555555555553,4,1,8,1,1,1,1,2,8033.13
-0.25598562167019706,-0.5,-0.15968602291643885,0.16881720430107527,0.638888888888889,1,1,4,1,1,0,1,2,1960.81
-0.2988638551896784,-0.5,-0.17344074654613056,0.4526881720430107,1.1388888888888886,1,29,6,1,1,0,1,1,1338.04
0.23647217408049298,-0.5,1.6741151168300952,-0.11612903225806452,0.13888888888888887,1,2,14,1,1,0,1,2,985.0
1.0003209448616728,-0.5,2.7064484380126124,0.13010752688172042,0.5833333333333334,2,1,2,1,1,0,1,2,13853.29
0.20463444380255472,-0.5,-0.14947933753751563,-0.24408602150537634,-0.08333333333333333,1,2,13,1,0,0,1,2,16083.32
-0.1163104178702099,0.6666666666666666,-0.039635961554818404,3.7161290322580647,1.7222222222222223,1,6,9,4,1,1,3,3,11855.59
2.9637332306309774,-0.5,0.07701187134716096,-0.20591397849462365,0.0,2,1,7,1,0,0,1,2,3833.17
-0.2901341549521792,-0.5,-0.20488705816595584,-0.3408602150537634,-0.25,1,1,4,3,1,0,2,2,1616.04
-0.1730534694139547,0.0,0.15210391377781018,-0.3408602150537634,-0.3333333333333333,1,4,12,1,1,1,2,2,3868.24
2.308235445150523,0.0,4.141216782706959,0.0,-0.05555555555555553,2,1,9,1,1,0,1,2,13380.52
-0.31786379100070605,0.0,-0.2061021397586848,-0.27849462365591393,-0.2777777777777778,1,4,12,1,1,0,1,2,1865.86
-0.08293215225624238,0.0,0.4405642838916633,-0.3779569892473118,-0.36111111111111116,1,1,4,3,1,0,1,2,9185.15
-0.2477694332113743,0.0,-0.11482521051288594,-0.06344086021505374,-0.11111111111111113,1,4,12,1,1,0,1,2,1673.0
-0.24982348032607998,-0.5,-0.06277111508037765,0.41236559139784945,1.0555555555555556,1,1,1,1,1,0,1,2,1448.0
-0.0942294113871237,0.6666666666666666,-0.10636824262749243,3.8397849462365587,1.777777777777778,1,6,2,4,1,1,3,3,14019.38
-0.26009371589960845,0.0,0.028068384792038787,-0.33010752688172046,-0.3333333333333333,1,1,15,1,1,0,1,2,1326.89
2.8530714423262085,3.0,1.740507175056805,-0.3564516129032258,-0.4166666666666667,2,1,2,2,1,0,2,2,11292.05
-0.3104178702098979,-0.9833333333333333,-0.20756023766995954,-0.1924731182795699,13.444444444444445,1,6,17,4,0,1,4,3,1434.98
2.8653957250144426,1.0,0.4532983389834627,0.5806451612903225,0.0,2,1,6,1,0,0,1,2,15645.33
-0.30476924064445726,4.0,-0.20780325398850533,1.1956989247311829,-0.16666666666666666,1,11,10,2,1,1,2,8,1257.16
0.27549906925990114,-0.5,1.1115809426602996,-0.28709677419354834,-0.1388888888888889,1,23,11,1,1,1,1,2,3353.3
-0.29552602862828165,0.6666666666666666,-0.19939488936682098,4.323655913978494,2.0277777777777777,1,9,18,4,1,1,3,3,2542.17
-0.294755760960267,0.6666666666666666,-0.1882647419774238,3.409139784946236,1.5555555555555554,1,9,19,4,1,1,3,3,1928.93
-0.2942422491815906,0.0,-0.1082637699121496,-0.24623655913978493,-0.25,1,1,7,1,1,0,2,2,2021.95
-0.10013479684190256,0.0,0.27084168701928335,-0.11236559139784945,-0.1388888888888889,4,2,12,1,1,1,1,2,10833.06
-0.23364785929777265,-0.5,-0.08537163270513615,0.012903225806451623,0.36111111111111105,2,2,12,1,1,0,1,2,3397.95
-0.2503369921047564,0.0,0.04882197839584928,-0.11666666666666665,-0.1388888888888889,2,1,6,1,1,0,1,2,5496.08
0.17433724886064575,0.6666666666666666,0.10627103610007411,3.8392473118279566,1.777777777777778,1,9,4,4,0,1,3,3,24870.05
5.087617947236665,0.0,-0.047169467429737905,-0.031182795698924733,-0.08333333333333333,2,14,7,1,1,0,1,2,29250.68
-0.2903909108415174,0.0,-0.18889658440564283,0.19731182795698923,0.11111111111111113,1,3,11,1,0,1,1,2,658.27
1.4249951858270749,0.0,0.27604223623616325,0.2456989247311828,0.16666666666666666,1,1,1,1,0,0,1,2,26205.83
-0.11579690609153348,0.0,0.45655475765197634,-0.16935483870967744,-0.19444444444444448,2,1,2,1,1,0,1,2,3340.5
-0.311701649656589,-0.5,-0.19492338910557844,0.9096774193548387,1.9166666666666665,1,12,22,4,1,1,3,5,836.8
0.046216060080878106,0.6666666666666666,-0.06393759340939745,3.8397849462365587,1.777777777777778,1,6,1,4,1,1,3,3,28142.92
0.011297259130881315,0.0,0.20338035699097196,-0.3688172043010753,-0.36111111111111116,1,18,11,1,0,1,1,2,2800.95
0.6133898196289878,1.0,-0.1948747858418693,1.1145161290322578,0.2222222222222222,1,2,13,1,0,0,1,2,25634.47
1.6488863213299956,3.0,0.7623178896462898,0.0376344086021505,-0.3333333333333333,4,10,8,2,1,1,2,1,7175.68
4.256499133448873,-0.5,1.6865089490759304,0.08978494623655912,0.5000000000000001,4,3,10,1,0,1,1,2,20526.23
-0.2860260607227678,-0.5833333333333334,-0.19030607905320843,0.6139784946236558,1.777777777777778,1,13,2,4,1,1,3,7,963.73
8.385904101675331,-0.5,5.865660579107887,-0.07903225806451611,0.2222222222222222,2,1,2,1,0,0,1,2,16040.39
-0.3101611143205597,-0.6666666666666666,-0.2036719765732269,1.2591397849462365,4.000000000000001,1,7,17,4,1,1,3,4,1412.9
-0.3188908145580589,-0.5,-0.20799766704334197,0.13010752688172042,0.5833333333333334,2,1,7,3,0,0,2,2,909.15
0.12426985043969446,0.0,0.6152444136623775,-0.06344086021505374,-0.11111111111111113,1,4,2,1,1,0,1,2,7927.55
0.6927273894344952,-0.5,-0.12012296625718417,-0.27741935483870966,-0.1388888888888889,1,10,6,3,0,0,2,1,8892.48
-0.18768855510623275,-0.5,0.0332689340089187,0.2639784946236559,0.8055555555555557,2,2,6,1,1,0,1,2,708.23
-0.11682392964888633,-0.5,0.35278678963292387,-0.04086021505376343,0.2777777777777778,1,4,8,1,1,1,1,2,916.22
0.17433724886064575,0.6666666666666666,0.10627103610007411,-0.460752688172043,-0.4444444444444445,1,9,4,4,1,1,4,2,24870.05
-0.3147827203286475,0.6666666666666666,-0.20391499289177267,3.417741935483871,1.5555555555555554,1,6,20,4,1,1,3,3,1243.98
-0.31991783811541175,0.6666666666666666,-0.2085323029441427,-0.031182795698924733,-0.22222222222222224,1,9,18,4,1,1,4,3,1201.72
-0.31093138198857434,0.0,-0.1804882197839585,-0.3349462365591398,-0.3333333333333333,1,1,19,3,1,1,1,2,569.52
-0.2816612106040182,0.0,-0.19672170986281728,1.4634408602150535,1.222222222222222,1,1,1,1,1,0,1,2,1516.0
11.733355341632464,0.6666666666666666,-0.1684346103840873,3.8397849462365587,1.777777777777778,1,25,1,4,1,1,3,3,156.97
1.0727261056550486,0.0,0.7961943644515729,0.0,-0.05555555555555553,1,2,13,1,0,0,1,2,20499.33
-0.2839720136080621,0.0,-0.1431609132553251,-0.04731182795698924,-0.08333333333333333,1,4,4,1,1,0,1,2,1489.52
0.9240644457282239,-0.5,3.678513712195774,-0.282258064516129,-0.1388888888888889,3,5,4,1,1,0,1,2,14547.55
-0.2154181911547596,0.0,0.00017011142298205324,-0.314516129032258,-0.3055555555555556,1,1,1,1,1,0,1,2,1083.3
-0.2785801399319597,-0.6666666666666666,-0.1854457526822926,1.2591397849462365,4.000000000000001,1,7,3,4,1,0,3,4,7795.0
0.13762115668528146,0.0,0.2422629679582984,0.1548387096774194,0.08333333333333333,1,1,1,1,0,0,1,2,4017.69
-0.29295846973489953,0.0,-0.1796619643009028,-0.33763440860215055,-0.3333333333333333,1,4,10,1,0,0,2,2,1779.74
-0.3122151614352654,0.0,-0.19954069915794845,-0.09301075268817206,-0.1388888888888889,1,8,12,1,1,1,1,9,852.02
-0.1453238333654278,3.0,-0.11526263988626836,-0.3618279569892473,-0.4166666666666667,1,1,10,2,1,0,2,2,8118.08
1.586237884331472,0.0,4.572619351389446,-0.07849462365591398,-0.11111111111111113,1,5,6,1,1,0,1,2,2400.25
-0.26676936902240195,1.0,-0.14170281534405035,3.958064516129032,1.4444444444444446,1,8,11,1,1,1,1,6,954.38
1.525900250336992,0.0,0.13776595098360855,-0.30268817204301074,-0.3055555555555556,2,5,7,1,0,0,1,2,6014.22
0.1383914243532961,-0.5,-0.14899330490042406,0.022580645161290318,0.38888888888888884,1,2,3,1,1,0,1,2,12798.04
-0.26471532190769625,1.0,-0.1614843436736777,1.7483870967741937,0.5000000000000001,1,11,1,1,1,0,1,6,3499.1
-0.2772963604852686,0.5,-0.1229905588160245,0.08010752688172043,-0.1388888888888889,1,1,1,3,1,0,2,2,7816.45
-0.30220168175107515,0.0,-0.19370830751284948,-0.04623655913978496,-0.08333333333333333,1,1,19,1,1,0,2,2,1721.53
-0.26240451890365235,0.0,-0.16697651247281256,-0.28333333333333327,-0.2777777777777778,1,22,4,1,1,0,1,2,1732.0
-0.26908017202644585,-0.6666666666666666,-0.17937034471864785,1.2591397849462365,4.000000000000001,1,7,5,4,1,1,3,4,2918.12
0.27139097503048976,0.6666666666666666,0.024374536750142773,3.8397849462365587,1.777777777777778,1,9,4,4,1,1,3,3,43338.93
4.872713267860582,0.0,4.213149612996513,-0.33978494623655914,-0.3333333333333333,2,3,7,1,0,0,1,2,21173.75
-0.14404005391873675,-0.5,-0.04702365763861043,-0.3408602150537634,-0.25,2,1,7,3,0,0,2,2,3403.99
-0.08755375826433019,-0.5,0.0332689340089187,-0.15053763440860213,0.08333333333333333,1,1,12,1,1,0,1,2,9044.65
2.8153283265934914,0.6666666666666666,2.538281145578926,-0.39139784946236555,-0.4166666666666667,2,1,5,2,0,0,2,2,7607.2
0.170999422299249,0.6666666666666666,0.01907678100584454,3.8397849462365587,1.777777777777778,1,6,6,4,1,1,3,3,13489.96
2.82842287694974,3.0,1.3455570541561865,0.07741935483870964,-0.3333333333333333,1,10,8,2,1,1,2,1,10277.92
-0.26240451890365235,0.0,-0.12231011312409629,-0.05806451612903226,-0.11111111111111113,1,4,4,1,0,0,1,2,1732.0
-0.3191475704473971,0.0,-0.2085323029441427,-0.39032258064516123,-0.38888888888888895,1,1,19,3,1,0,1,2,931.34
-0.31991783811541175,0.0,-0.20751163440625037,-0.32741935483870965,-0.3333333333333333,1,4,4,1,1,0,2,2,714.34
1.9898581423711406,0.6666666666666666,1.9912514125323515,-0.39139784946236555,-0.4166666666666667,2,1,12,2,1,0,2,2,5458.45
-0.29552602862828165,-0.5,-0.12984361899901578,-0.24408602150537634,-0.08333333333333333,2,2,1,1,1,0,1,2,1620.19
-0.07137813723602285,-0.9833333333333333,-0.14354973936499835,0.8559139784946236,32.227753252566934,1,17,15,4,1,1,3,10,8851.4
1.1143205597278387,0.0,0.1730519204364573,-0.3795698924731183,-0.36111111111111116,1,1,4,3,1,0,1,2,18617.93
2.254830220168175,0.0,0.7116732888613471,-0.0016129032258064171,-0.05555555555555553,1,2,10,1,0,0,1,2,96669.4
-0.25162077155144746,0.0,-0.12712183623130294,-0.3564516129032258,-0.36111111111111116,1,10,9,1,1,0,2,2,1061.37
0.01668913280698376,3.0,-0.039635961554818404,-0.3564516129032258,-0.4166666666666667,1,1,1,2,1,0,2,2,5597.54
1.944155594068939,1.0,1.3821553117291827,0.6397849462365591,0.027777777777777804,2,2,5,1,0,0,1,2,3541.59
0.28653957250144424,4.0,-0.08814201873655816,1.482795698924731,-0.11111111111111113,1,11,7,2,1,1,2,8,16956.86
0.9238076898388857,-0.5,1.553238799985419,0.10430107526881717,0.5277777777777777,2,3,12,1,1,0,1,2,13743.46
0.36510687463893704,0.0,1.2235142589824908,0.11290322580645158,0.05555555555555553,1,1,5,1,1,0,1,2,7533.0
-0.09936452917388792,-0.5,0.0332689340089187,-0.18548387096774194,0.027777777777777804,1,2,12,1,0,0,1,2,7383.9
-0.3119584055459272,0.0,-0.19166697043706485,-0.3591397849462365,-0.36111111111111116,1,4,12,1,1,0,2,2,951.75
-0.19051286988895308,0.0,0.009015905418048822,0.15161290322580645,0.08333333333333333,3,1,4,1,1,0,1,2,22985.72
-0.2041209320238783,0.6666666666666666,-0.1125408571185555,3.3021505376344082,1.4999999999999998,1,9,1,4,1,1,3,3,8603.58
0.09962128506322614,0.0,0.5919634503456908,-0.267741935483871,-0.2777777777777778,3,4,4,1,1,0,2,2,5852.71
1.5600487836189743,-0.5,2.536337015030559,0.08978494623655912,0.5000000000000001,4,3,10,1,1,1,1,2,10500.29
-0.11990500032094487,0.6666666666666666,-0.13684248897313456,3.8397849462365587,1.777777777777778,1,6,7,4,1,1,3,3,9914.59
1.6052378201424995,0.6666666666666666,-0.13684248897313456,3.8397849462365587,1.777777777777778,1,6,5,4,1,1,3,3,19196.73
0.0010270235573528468,0.0,0.42826765817324636,-0.3263440860215054,-0.3333333333333333,2,1,2,1,1,0,1,2,6079.27
1.335387380448039,0.0,5.233818150888832,-0.3263440860215054,-0.3333333333333333,2,3,2,1,1,0,1,2,7962.26
0.12170229154631235,-0.5,0.6183550225397636,0.0209677419354839,0.38888888888888884,3,1,4,1,1,0,1,2,21326.73
-0.3170935233326914,1.0,-0.20930995516348924,1.3526881720430108,0.3333333333333334,1,1,13,1,0,0,1,2,912.36
0.5040118107709095,0.0,3.0301461743156053,-0.32526881720430106,-0.3333333333333333,1,1,8,1,1,1,1,2,4116.81
-0.1453238333654278,-0.6666666666666666,-0.1125408571185555,1.2591397849462365,4.000000000000001,1,7,16,4,1,1,3,4,7258.89
-0.294755760960267,0.6666666666666666,-0.1980826012466737,3.8397849462365587,1.777777777777778,1,6,3,4,1,1,3,3,2274.64
0.88298350343411,0.0,0.32309019550662826,-0.3311827956989247,-0.3333333333333333,2,1,7,1,0,0,1,2,8832.53
-0.30271519352975157,0.0,-0.18709826364840398,1.7225806451612902,1.4444444444444446,1,10,9,3,1,1,2,1,802.85
-0.06059438988381796,0.0,0.8206418060972794,-0.33602150537634407,-0.3333333333333333,3,1,4,1,1,0,1,2,12601.07
-0.3037422170871044,0.5,-0.17888431208155628,0.03870967741935487,-0.16666666666666666,3,5,4,1,1,0,2,2,177.0
-0.3183773027793825,-0.6666666666666666,-0.20858090620785186,1.2591397849462365,4.000000000000001,1,7,15,4,1,1,3,4,315.44
-0.2410937800885808,1.0,-0.1105967265701892,1.7483870967741937,0.5000000000000001,1,8,4,1,1,1,1,6,3777.93
0.06085114577315617,-0.5,0.7137146259371316,0.18440860215053761,0.6666666666666667,1,1,23,1,1,0,1,2,3016.95
-0.23056678862571411,-0.5,0.008967302154339664,-0.17365591397849464,0.05555555555555553,2,2,12,1,1,0,1,2,1854.0
-0.23647217408049298,-0.5,0.04055942356529241,0.009139784946236554,0.36111111111111105,1,2,22,1,0,0,1,2,5320.13
1.8915206367546056,0.0,1.2483505267378705,-0.33978494623655914,-0.3333333333333333,2,5,7,1,0,0,1,2,49580.17
0.12272931510366519,-0.5,0.08187219771807677,0.05645161290322584,0.4444444444444445,1,2,21,1,1,0,1,2,17450.76
-0.30682328775916295,-0.5,-0.1619217730470601,-0.3940860215053763,-0.3333333333333333,1,1,13,1,1,1,2,2,938.05
-0.09320238782977085,1.0,-0.011543275130925042,1.7483870967741937,0.5000000000000001,1,8,2,1,1,0,1,6,4119.6
-0.31786379100070605,-0.6666666666666666,-0.2084350964167244,1.2591397849462365,4.000000000000001,1,7,15,4,1,1,3,4,512.31
-0.05006739842095128,0.6666666666666666,0.008967302154339664,3.409139784946236,1.5555555555555554,1,9,2,4,1,1,3,3,11062.05
-0.32017459400474996,-0.5,-0.20955297148203503,0.9500000000000001,2.0,1,15,4,1,1,0,1,11,462.5
-0.2529045509981385,-0.5,0.0332689340089187,-0.27473118279569886,-0.11111111111111113,1,16,1,3,1,0,2,1,1699.0
0.1689453751845433,-0.6666666666666666,0.06729121860532934,1.2591397849462365,4.000000000000001,1,7,6,4,1,1,3,4,23914.8
-0.24622889787534502,0.0,-0.02043767238970097,-0.07849462365591398,-0.11111111111111113,1,5,12,1,1,0,1,2,2798.7
-0.28448552538673855,-0.5,-0.1722256649534016,0.8112903225806452,1.75,1,10,5,3,0,1,1,1,1870.73
-0.31555298799666215,1.0,-0.205859123440139,1.7483870967741937,0.5000000000000001,1,8,12,1,1,0,1,6,1381.64
-0.3188908145580589,0.0,-0.20537309080304741,-0.38602150537634405,-0.38888888888888895,1,1,10,3,1,1,1,2,941.74
3.3540021824250594,0.0,3.921530030741564,-0.27849462365591393,-0.2777777777777778,1,1,2,1,1,0,1,2,63886.29
-0.2906476667308556,3.0,-0.1886049648233879,0.1881720430107527,-0.3055555555555556,2,1,7,2,1,0,2,2,3100.0
-0.26882341613710764,0.6666666666666666,-0.2013390199151873,-0.031182795698924733,-0.22222222222222224,1,6,17,4,1,1,4,3,5124.22
-0.08806727004300662,0.0,0.27628525255470904,0.04139784946236556,0.0,3,1,4,1,1,0,1,2,15128.37
-0.31324218499261824,-0.6666666666666666,-0.20488705816595584,0.9903225806451613,3.3055555555555562,1,12,19,4,1,1,3,5,692.38
-0.21208036459336285,-0.5,-0.13198216260221873,-0.35376344086021505,-0.25,1,4,7,1,1,0,1,2,3335.15
-0.3168367674433532,0.6666666666666666,-0.19939488936682098,-0.460752688172043,-0.4444444444444445,1,9,19,4,1,1,4,2,360.0
-0.09320238782977085,-0.6666666666666666,-0.08576045881480941,1.2591397849462365,4.000000000000001,1,7,19,4,1,1,3,4,11057.25
-0.2323640798510816,0.6666666666666666,-0.1611441208277136,3.8397849462365587,1.777777777777778,1,25,2,4,1,1,3,3,2373.73
11.733355341632464,0.0,4.650578986378935,-0.025268817204301106,-0.05555555555555553,2,3,6,1,1,0,1,2,30202.86
2.078695680082162,0.0,1.7343831638294511,-0.27849462365591393,-0.2777777777777778,1,3,2,1,0,0,1,2,35246.5
1.9531420501957764,-0.5,0.17907872513639292,-0.35376344086021505,-0.25,2,4,7,1,1,0,1,2,29883.7
-0.2880801078374735,0.5,-0.1756278934130427,-0.2236559139784946,-0.3055555555555556,1,18,11,3,0,1,2,2,798.95
2.006033763399448,-0.5,4.970825890958578,-0.21881720430107526,-0.027777777777777804,4,1,8,1,1,1,1,2,9323.3
-0.17587778419667502,0.0,-0.005613676958407757,-0.314516129032258,-0.3055555555555556,1,1,12,1,0,0,1,2,1524.56
-0.31735027922202963,0.0,-0.19968650894907594,-0.39032258064516123,-0.38888888888888895,1,1,1,3,1,0,1,2,2503.34
-0.019256691700365876,0.6666666666666666,-0.20488705816595584,4.326344086021505,2.0277777777777777,1,10,10,1,1,1,5,2,7019.07
4.6239168110918545,0.0,6.875839795876967,-0.3263440860215054,-0.3333333333333333,2,14,2,1,1,0,1,2,6476.69
0.7055651839014058,-0.9833333333333333,0.08158057813582183,0.8559139784946236,32.227753252566934,1,17,9,4,1,1,3,10,53062.21
-0.31966108222607353,0.6666666666666666,-0.20950436821832585,3.4096774193548387,1.5555555555555554,1,9,24,4,1,1,3,3,787.28
0.032351242056614674,4.0,-0.13684248897313456,1.1956989247311829,-0.16666666666666666,1,11,7,2,1,1,2,8,15509.16
-0.27601258103857756,0.5,-0.16755975163732245,0.03870967741935487,-0.16666666666666666,2,5,9,1,1,0,2,2,2124.48
0.14558058925476602,0.0,0.5659607042612912,-0.3833333333333333,-0.38888888888888895,1,1,11,3,1,1,1,2,9931.49
-0.28499903716541497,0.0,-0.16022065881723957,3.3021505376344082,2.805555555555556,1,10,6,1,1,0,1,1,439.17
0.007189164901469928,0.6666666666666666,-0.05693872343527868,4.323655913978494,2.0277777777777777,1,6,4,4,1,1,3,3,15681.99
2.2178573721034724,0.0,3.3718271181909865,0.0,-0.05555555555555553,2,4,5,1,1,0,1,2,44300.9
1.1846716734065088,0.0,1.4427635815745028,-0.11075268817204303,-0.1388888888888889,3,3,4,1,0,0,1,2,28812.57
-0.28243147827203285,0.6666666666666666,-0.1781552631259189,3.8392473118279566,1.777777777777778,1,9,4,4,1,1,3,3,2577.27
1.1846716734065088,0.0,1.2384354609412023,-0.11075268817204303,-0.1388888888888889,3,2,4,1,1,0,1,2,28812.57
-0.2749855574812247,-0.6666666666666666,-0.20887252579010682,1.2591397849462365,4.000000000000001,1,7,17,4,1,1,3,4,1692.35
0.989793953398806,0.0,4.091641453723618,-0.25215053763440853,-0.2777777777777778,2,4,7,1,0,0,2,2,11604.57
0.0854997111496245,-0.9833333333333333,-0.04264936390478621,-0.1924731182795699,13.444444444444445,1,6,13,4,0,1,4,3,40965.77
1.4745490724693497,-0.5,-0.13684248897313456,0.7483870967741935,1.6388888888888888,1,2,1,1,0,0,1,2,12648.36
0.14352654214006033,-0.5,0.5625584758016501,0.1897849462365591,0.6666666666666667,1,2,10,1,1,0,1,2,30844.1
-0.311701649656589,1.0,-0.20245689498049793,3.958064516129032,1.4444444444444446,1,8,19,1,1,0,1,6,1608.7
0.7199435137043456,-0.5,1.8079685050851164,-0.17311827956989245,0.05555555555555553,1,19,4,1,1,0,1,2,15459.09
0.18101290198343925,0.0,0.47123294329214205,-0.3618279569892473,-0.36111111111111116,1,3,11,1,1,1,1,2,3658.08
0.32813402657423457,0.6666666666666666,-0.01533432970023937,3.4096774193548387,1.5555555555555554,1,25,6,4,1,0,3,3,1871.05
